True_depth(m),Y_dimension(mm),meas,Button,Button_raw
175.9240875,51.501,4.994356666666666e-09,0.0,0.0
175.92383750000002,51.501,5.522095e-09,0.0,0.0
175.92358750000002,51.501,6.60947e-09,0.0,0.0
175.9233375,51.501,6.5923e-09,0.0,0.0
175.9230875,51.501,7.74672e-09,0.0,0.0
175.9228375,51.501,8.210585e-09,0.0,0.0
175.92258750000002,51.501,9.04536e-09,0.0,0.0
175.92233750000003,51.501,1.09529e-08,0.0,0.0
175.9220875,51.501,1.0608015e-08,0.0,0.0
175.9218375,51.501,1.27764e-08,0.0,0.0
175.92158750000002,51.501,1.48052e-08,0.0,0.0
175.92133750000002,51.501,1.4800950000000002e-08,0.0,0.0
175.92108750000003,51.501,1.725995e-08,0.0,0.0
175.9208375,51.501,1.96227e-08,0.0,0.0
175.9205875,51.501,2.026e-08,0.0,0.0
175.92033750000002,51.501,2.129015e-08,0.0,0.0
175.92008750000002,51.501,2.363485e-08,0.0,0.0
175.9198375,51.501,2.51439e-08,0.0,0.0
175.9195875,51.501,2.63508e-08,0.0,0.0
175.9193375,51.501,2.76444e-08,0.0,0.0
175.91908750000002,51.501,3.27662e-08,0.0,0.0
175.91883750000002,51.501,3.17818e-08,0.0,0.0
175.9185875,51.501,3.58691e-08,0.0,0.0
175.9183375,51.501,3.56045e-08,0.0,0.0
175.9180875,51.501,3.685335000000001e-08,0.0,0.0
175.91783750000002,51.501,3.9096e-08,0.0,0.0
175.91758750000002,51.501,3.977405e-08,0.0,0.0
175.9173375,51.501,4.15935e-08,0.0,0.0
175.9170875,51.501,4.448770000000001e-08,0.0,0.0
175.9168375,51.501,4.42717e-08,0.0,0.0
175.91658750000002,51.501,4.58994e-08,0.0,0.0
175.91633750000005,51.501,4.7764e-08,0.0,0.0
175.9160875,51.501,4.91933e-08,0.0,0.0
175.9158375,51.501,4.91222e-08,0.0,0.0
175.91558750000002,51.501,5.21188e-08,0.0,0.0
175.91533750000002,51.501,5.306285e-08,0.0,0.0
175.91508750000003,51.501,5.02569e-08,0.0,0.0
175.9148375,51.501,5.46747e-08,0.0,0.0
175.9145875,51.501,5.516285e-08,0.0,0.0
175.91433750000002,51.501,5.63441e-08,0.0,0.0
175.91408750000002,51.501,5.75866e-08,0.0,0.0
175.9138375,51.501,5.79239e-08,0.0,0.0
175.9135875,51.501,5.830365000000002e-08,0.0,0.0
175.9133375,51.501,5.99044e-08,0.0,0.0
175.91308750000002,51.501,5.922125000000002e-08,0.0,0.0
175.91283750000002,51.501,6.05693e-08,0.0,0.0
175.9125875,51.501,6.151085e-08,0.0,0.0
175.9123375,51.501,6.21468e-08,0.0,0.0
175.9120875,51.501,6.1879e-08,0.0,0.0
175.91183750000002,51.501,5.94194e-08,0.0,0.0
175.91158750000002,51.501,6.241935e-08,0.0,0.0
175.9113375,51.501,6.29832e-08,0.0,0.0
175.9110875,51.501,6.43028e-08,0.0,0.0
175.9108375,51.501,6.46644e-08,0.0,0.0
175.91058750000002,51.501,6.629365e-08,0.0,0.0
175.91033750000005,51.501,6.516155e-08,0.0,0.0
175.9100875,51.501,6.63497e-08,0.0,0.0
175.9098375,51.501,6.58582e-08,0.0,0.0
175.9095875,51.501,6.48781e-08,0.0,0.0
175.90933750000002,51.501,6.53935e-08,0.0,0.0
