Y_dimension(mm),Button,True_depth(m),meas
46.878,0.0,0.69929375,4.79837e-08
46.878,0.0,0.6990437500000001,4.809545e-08
46.878,0.0,0.69879375,4.79267e-08
46.878,0.0,0.69854375,4.78587e-08
46.878,0.0,0.69829375,4.99578e-08
46.878,0.0,0.6980437500000001,4.97749e-08
46.878,0.0,0.6977937500000001,4.94992e-08
46.878,0.0,0.69754375,5.002685e-08
46.878,0.0,0.69729375,5.01948e-08
46.878,0.0,0.6970437500000001,4.88967e-08
46.878,0.0,0.6967937500000001,5.12748e-08
46.878,0.0,0.69654375,5.077615e-08
46.878,0.0,0.69629375,5.09203e-08
46.878,0.0,0.6960437500000001,5.102695e-08
46.878,0.0,0.6957937500000001,5.06197e-08
46.878,0.0,0.69554375,5.088745e-08
46.878,0.0,0.69529375,5.24318e-08
46.878,0.0,0.6950437500000001,5.016395e-08
46.878,0.0,0.6947937500000001,5.02712e-08
46.878,0.0,0.69454375,5.00576e-08
46.878,0.0,0.69429375,5.07876e-08
46.878,0.0,0.6940437500000001,5.025785e-08
46.878,0.0,0.6937937500000001,4.95299e-08
46.878,0.0,0.69354375,5.01468e-08
46.878,0.0,0.69329375,4.98683e-08
46.878,0.0,0.6930437500000001,4.997305e-08
46.878,0.0,0.6927937500000001,5.014175e-08
46.878,1.0,0.69254375,5.03725e-08
46.878,1.0,0.69229375,4.95343e-08
46.878,1.0,0.6920437500000001,4.8564e-08
46.878,1.0,0.6917937500000001,5.0536250000000004e-08
46.878,1.0,0.69154375,5.02261e-08
46.878,1.0,0.69129375,5.00058e-08
46.878,1.0,0.6910437500000001,4.88635e-08
46.878,1.0,0.6907937500000001,4.85315e-08
46.878,0.0,0.69054375,4.79336e-08
46.878,0.0,0.69029375,4.76434e-08
46.878,0.0,0.6900437500000001,4.74129e-08
46.878,0.0,0.6897937500000001,4.84706e-08
46.878,0.0,0.68954375,4.71157e-08
46.878,0.0,0.68929375,4.689220000000001e-08
46.878,0.0,0.6890437500000001,4.56504e-08
46.878,0.0,0.6887937500000001,4.650935e-08
46.878,0.0,0.68854375,4.59164e-08
46.878,0.0,0.68829375,4.570435e-08
46.878,0.0,0.6880437500000001,4.58612e-08
46.878,0.0,0.6877937500000001,4.455265e-08
46.878,0.0,0.68754375,4.40894e-08
46.878,0.0,0.68729375,4.381355e-08
46.878,0.0,0.6870437500000001,4.31931e-08
46.878,0.0,0.6867937500000001,4.216125e-08
46.878,0.0,0.68654375,4.33025e-08
46.878,0.0,0.68629375,4.222415e-08
46.878,0.0,0.6860437500000001,4.128685e-08
46.878,0.0,0.6857937500000001,4.16351e-08
46.878,0.0,0.68554375,4.15759e-08
46.878,0.0,0.68529375,4.1462e-08
46.878,0.0,0.6850437500000001,4.056015e-08
46.878,0.0,0.6847937500000001,4.23223e-08
46.878,0.0,0.68454375,4.03544e-08
46.878,0.0,0.68429375,4.018585e-08
46.878,0.0,0.6840437500000001,4.107475e-08
46.878,0.0,0.6837937500000001,4.024705e-08
46.878,0.0,0.68354375,4.03567e-08
46.878,0.0,0.68329375,4.04517e-08
46.878,0.0,0.6830437500000001,4.03603e-08
46.878,0.0,0.6827937500000001,3.969235e-08
46.878,0.0,0.68254375,4.12222e-08
46.878,0.0,0.68229375,4.040335e-08
46.878,0.0,0.6820437500000001,4.19158e-08
46.878,0.0,0.6817937500000001,4.00779e-08
46.878,0.0,0.68154375,4.14985e-08
46.878,0.0,0.68129375,4.081775e-08
46.878,0.0,0.6810437500000001,4.12267e-08
46.878,0.0,0.6807937500000001,4.14079e-08
46.878,0.0,0.68054375,4.16692e-08
46.878,0.0,0.68029375,4.131535e-08
46.878,0.0,0.6800437500000001,4.21132e-08
