ECM File Output,,,,,
Filename (includes date): 2025-09-11-14-51-dic-183.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 5 breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 33.89510937499998,,,,,
Y Right: 104.71298828124995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 90.496875,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 104.56093750000001,,,,,
X max Position (raw - not laser corrected): 930.9046875,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
45.895,0.0,0.0,--,2.869834e-05,na
45.895,0.0,0.0,--,1.983048e-06,na
45.895,0.0,0.0,--,2.907749e-06,na
45.895,0.09333988303605043,0.0,--,3.492503e-06,na
45.895,0.25184697046946775,0.0,--,3.917012e-06,na
45.895,0.5007738632710619,0.0,--,4.242116e-06,na
45.895,0.7489245519868197,0.0,--,4.493952e-06,na
45.895,1.0533670343699966,0.0,--,4.10463e-06,na
45.895,1.4033471041747758,0.0,--,2.973145e-06,na
45.895,1.785619335091308,0.0,--,2.688321e-06,na
45.895,2.1923913506420853,0.0,--,2.283763e-06,na
45.895,2.60498543894519,0.0,--,2.538625e-06,na
45.895,3.055333476419214,0.0,--,2.624962e-06,na
45.895,3.459653448754772,0.0,--,2.77067e-06,na
45.895,3.8917240104203086,0.0,--,3.256195e-06,na
45.895,4.288972836638246,0.0,--,3.404013e-06,na
45.895,4.694704688741042,0.0,--,3.442939e-06,na
45.895,5.104591475656446,0.0,--,3.699854e-06,na
45.895,5.5497174499731505,0.0,--,3.849622e-06,na
45.895,5.9590844101349845,0.0,--,4.510584e-06,na
45.895,6.356948766579328,0.0,--,4.703645e-06,na
45.895,6.789163411604933,0.0,--,4.650559e-06,na
45.895,7.195391150276314,0.0,--,5.182577e-06,na
45.895,7.6086636454120775,0.0,--,5.03294e-06,na
45.895,8.025816919236284,0.0,--,5.421141e-06,na
45.895,8.463774928644575,0.0,--,5.69821e-06,na
45.895,8.86814912554407,0.0,--,5.420836e-06,na
45.895,9.29311475958106,0.0,--,5.577414e-06,na
45.895,9.698509743744696,0.0,--,5.732261e-06,na
45.895,10.108697474552676,0.0,--,5.284281e-06,na
45.895,10.55551330152675,0.0,--,5.543596e-06,na
45.895,10.963090973956644,0.0,--,5.465889e-06,na
45.895,11.382540389477981,0.0,--,5.619499e-06,na
45.895,11.799771296272631,0.0,--,5.752547e-06,na
45.895,12.201350303630392,0.0,--,5.481241e-06,na
45.895,12.651762386012873,0.0,--,5.933223e-06,na
45.895,13.06914354808712,0.0,--,5.770184e-06,na
45.895,13.494686991701696,0.0,--,5.673908e-06,na
45.895,13.914809416754942,0.0,--,5.7133e-06,na
45.895,14.32270540210402,0.0,--,5.402777e-06,na
45.895,14.724676597215717,0.0,--,5.610287e-06,na
45.895,15.166688330143158,0.0,--,6.102491e-06,na
45.895,15.5782396363529,0.0,--,5.713402e-06,na
45.895,16.030329805946703,0.0,--,5.930691e-06,na
45.895,16.42110027651278,0.0,--,5.703303e-06,na
45.895,16.831228890812934,0.0,--,5.889553e-06,na
45.895,17.254764935869886,0.0,--,6.217408e-06,na
45.895,17.66584810932056,0.0,--,6.101283e-06,na
45.895,18.079155507424474,0.0,--,5.833732e-06,na
45.895,18.524309517885154,0.0,--,5.886919e-06,na
45.895,18.927992685307423,0.0,--,5.864393e-06,na
45.895,19.322675370493748,0.0,--,5.782684e-06,na
45.895,19.72632446117003,0.0,--,5.380629e-06,na
45.895,20.167174216443073,0.0,--,5.724898e-06,na
45.895,20.575702677294984,0.0,--,5.8156e-06,na
45.895,21.02890772213753,0.0,--,5.553826e-06,na
45.895,21.41292645644859,0.0,--,5.622554e-06,na
45.895,21.82085851178694,0.0,--,5.580077e-06,na
45.895,22.246990023397093,0.0,--,5.511174e-06,na
45.895,22.660426343059648,0.0,--,5.263122e-06,na
45.895,23.104848075788933,0.0,--,5.219743e-06,na
45.895,23.515480293979937,0.0,--,5.322334e-06,na
45.895,23.948652944383227,0.0,--,5.465423e-06,na
45.895,24.355477827663396,0.0,--,5.497102e-06,na
45.895,24.754277452439382,0.0,--,5.342474e-06,na
45.895,25.16601746092163,0.0,--,5.583686e-06,na
45.895,25.611203204840837,0.0,--,5.645707e-06,na
45.895,26.023013465586352,0.0,--,5.33885e-06,na
45.895,26.426089295287078,0.0,--,5.630136e-06,na
45.895,26.862849956096966,0.0,--,5.680122e-06,na
45.895,27.25973496931066,0.0,--,5.744994e-06,na
45.895,27.6703341103892,0.0,--,6.021728e-06,na
45.895,28.093937605576016,0.0,--,5.812399e-06,na
45.895,28.526019578862787,0.0,--,6.029863e-06,na
45.895,28.92607116586373,0.0,--,5.868438e-06,na
45.895,29.355726973437342,0.0,--,5.841765e-06,na
45.895,29.75637657285909,0.0,--,6.142553e-06,na
45.895,30.16854955874607,0.0,--,5.930153e-06,na
45.895,30.594932617308977,0.0,--,5.915659e-06,na
45.895,31.02933625680189,0.0,--,5.943497e-06,na
45.895,31.463482103247394,0.0,--,5.40429e-06,na
45.895,31.8734702769976,0.0,--,5.38466e-06,na
45.895,32.2634441764633,0.0,--,5.351802e-06,na
45.895,32.700037985703865,0.0,--,5.272828e-06,na
45.895,33.12623545645618,0.0,--,5.644673e-06,na
45.895,33.55953259537572,0.0,--,5.67011e-06,na
45.895,33.96701317206823,0.0,--,5.613139e-06,na
45.895,34.40216352090229,0.0,--,5.423601e-06,na
45.895,34.79909180877858,0.0,--,6.169081e-06,na
45.895,35.23554798272501,0.0,--,5.941285e-06,na
45.895,35.64663400893199,0.0,--,6.130693e-06,na
45.895,36.068198338821446,0.0,--,5.995156e-06,na
45.895,36.504090439379034,0.0,--,6.2982e-06,na
45.895,36.90193131139659,0.0,--,6.366521e-06,na
45.895,37.30033919462756,0.0,--,6.473856e-06,na
45.895,37.70772855245866,0.0,--,6.342874e-06,na
45.895,38.15461240192452,0.0,--,6.060756e-06,na
45.895,38.56462922515558,0.0,--,6.222006e-06,na
45.895,38.97282878172014,0.0,--,6.26914e-06,na
45.895,39.407994938011235,0.0,--,6.536735e-06,na
45.895,39.80642505092581,0.0,--,6.260569e-06,na
45.895,40.20726771960838,0.0,--,5.771944e-06,na
45.895,40.637385818520514,0.0,--,5.486872e-06,na
45.895,41.061627280156635,0.0,--,5.646318e-06,na
45.895,41.468084720305015,0.0,--,6.088201e-06,na
45.895,41.902592891823964,0.0,--,6.367365e-06,na
45.895,42.295263517212575,0.0,--,6.908012e-06,na
45.895,42.73273116403785,0.0,--,6.97028e-06,na
45.895,43.1439398199786,0.0,--,6.75983e-06,na
45.895,43.58823632146072,0.0,--,5.910086e-06,na
45.895,44.027757263732624,0.0,--,4.048779e-06,na
45.895,44.427425833568975,0.0,--,3.270849e-06,na
45.895,44.84294940853071,0.0,--,2.527377e-06,na
45.895,45.24606738122955,0.0,--,2.443878e-06,na
45.895,45.655875259878776,0.0,--,3.322377e-06,na
45.895,46.07829241724536,0.0,--,5.040405e-06,na
45.895,46.51147142011559,0.0,--,6.349772e-06,na
45.895,46.9096735338619,0.0,--,6.894465e-06,na
45.895,47.30721959886349,0.0,--,6.939677e-06,na
45.895,47.74697963251163,0.0,--,7.147173e-06,na
45.895,48.15723315695751,0.0,--,6.654009e-06,na
45.895,48.579064881868135,0.0,--,6.915128e-06,na
45.895,49.01525109421263,0.0,--,6.999631e-06,na
45.895,49.416196577170304,0.0,--,7.002833e-06,na
45.895,49.821091621174915,0.0,--,7.10196e-06,na
45.895,50.21927644458635,0.0,--,6.803297e-06,na
45.895,50.65545388455747,0.0,--,6.856179e-06,na
45.895,51.09967613454818,0.0,--,6.963033e-06,na
45.895,51.51199960511387,0.0,--,6.822374e-06,na
45.895,51.94026818773913,0.0,--,6.75724e-06,na
45.895,52.34649045190243,0.0,--,6.095797e-06,na
45.895,52.74378088886058,0.0,--,6.102709e-06,na
45.895,53.17848527133005,0.0,--,6.11959e-06,na
45.895,53.5976068646451,0.0,--,5.728958e-06,na
45.895,54.055024167985735,0.0,--,5.848182e-06,na
45.895,54.44659516013679,0.0,--,5.772512e-06,na
45.895,54.885488903273625,0.0,--,6.197748e-06,na
45.895,55.28397277862973,0.0,--,6.352857e-06,na
45.895,55.69357868824801,0.0,--,6.272094e-06,na
45.895,56.14026833649805,0.0,--,6.73793e-06,na
45.895,56.55178572233944,0.0,--,6.244052e-06,na
45.895,56.95569053033133,0.0,--,6.457049e-06,na
45.895,57.35389508470526,0.0,--,6.304064e-06,na
45.895,57.78855634695381,0.0,--,6.342612e-06,na
45.895,58.18780771616672,0.0,--,6.413902e-06,na
45.895,58.63256974432497,0.0,--,6.156013e-06,na
45.895,59.045318600709415,0.0,--,6.554066e-06,na
45.895,59.448787583029706,0.0,--,6.213857e-06,na
45.895,59.87362435653713,0.0,--,6.244998e-06,na
45.895,60.279830079447315,0.0,--,6.123912e-06,na
45.895,60.68766392088118,0.0,--,5.978334e-06,na
45.895,61.13414357462256,0.0,--,6.083661e-06,na
45.895,61.547948962347235,0.0,--,5.670503e-06,na
45.895,61.95421041161684,0.0,--,5.928392e-06,na
45.895,62.38677676981619,0.0,--,5.554219e-06,na
45.895,62.79095579390733,0.0,--,5.546157e-06,na
45.895,63.22783031782525,0.0,--,5.322407e-06,na
45.895,63.64274591739514,0.0,--,4.780071e-06,na
45.895,64.05474559775706,0.0,--,4.772941e-06,na
