ECM File Output,,,,,
Filename (includes date): 2025-09-12-12-37-dic-188b.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 1break,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 37.00164843749998,,,,,
Y Right: 102.30693359374995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 306.746875,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 313.74687500000005,,,,,
X max Position (raw - not laser corrected): 747.9406250000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
49.002,0.0,0.0,--,2.915102e-05,na
49.002,0.0,0.0,--,2.590357e-06,na
49.002,0.0,0.0,--,3.53076e-06,na
49.002,0.07491252184939734,0.0,--,4.108704e-06,na
49.002,0.24706827651358365,0.0,--,4.533518e-06,na
49.002,0.49196977470739744,0.0,--,4.81859e-06,na
49.002,0.7377546870599311,0.0,--,5.047084e-06,na
49.002,1.0351158050352738,0.0,--,4.322443e-06,na
49.002,1.3707516059302896,0.0,--,4.181406e-06,na
49.002,1.7687652180021955,0.0,--,4.470407e-06,na
49.002,2.1757702138769974,0.0,--,4.486734e-06,na
49.002,2.5886320131388736,0.0,--,4.847941e-06,na
49.002,2.9998506265007214,0.0,--,4.766029e-06,na
49.002,3.4264726664170375,0.0,--,4.955844e-06,na
49.002,3.8360162045875654,0.0,--,5.139867e-06,na
49.002,4.233438018351393,0.0,--,4.825371e-06,na
49.002,4.690347709724821,0.0,--,5.202251e-06,na
49.002,5.090138610403031,0.0,--,5.171896e-06,na
49.002,5.507033650419512,0.0,--,5.480018e-06,na
49.002,5.942199584455984,0.0,--,5.421447e-06,na
49.002,6.341455553413259,0.0,--,5.113892e-06,na
49.002,6.7405240106068325,0.0,--,5.476992e-06,na
49.002,7.1724437473663665,0.0,--,5.557071e-06,na
49.002,7.591028135286147,0.0,--,5.730137e-06,na
49.002,8.034410862210457,0.0,--,5.341441e-06,na
49.002,8.441500629947058,0.0,--,5.799622e-06,na
49.002,8.883780282963775,0.0,--,5.92455e-06,na
49.002,9.276176113335122,0.0,--,6.317787e-06,na
49.002,9.683327641927022,0.0,--,6.361559e-06,na
49.002,10.107308297501339,0.0,--,5.814378e-06,na
49.002,10.542260393712727,0.0,--,5.745038e-06,na
49.002,10.976523993208088,0.0,--,5.638009e-06,na
49.002,11.376904079651624,0.0,--,5.844646e-06,na
49.002,11.776489448140435,0.0,--,5.648486e-06,na
49.002,12.214083998474102,0.0,--,6.183996e-06,na
49.002,12.629130182864683,0.0,--,6.050614e-06,na
49.002,13.047360911924441,0.0,--,6.034883e-06,na
49.002,13.48489557566229,0.0,--,6.017173e-06,na
49.002,13.878709142636906,0.0,--,5.862195e-06,na
49.002,14.313325134528215,0.0,--,6.463961e-06,na
49.002,14.717103318951649,0.0,--,6.286107e-06,na
49.002,15.141884577540525,0.0,--,6.466973e-06,na
49.002,15.567056079351993,0.0,--,5.957758e-06,na
49.002,15.97123610012117,0.0,--,6.279137e-06,na
49.002,16.399622913014532,0.0,--,6.17803e-06,na
49.002,16.80348384925037,0.0,--,6.327857e-06,na
49.002,17.20781973128389,0.0,--,6.191418e-06,na
49.002,17.632446058836766,0.0,--,6.557195e-06,na
49.002,18.057981522899823,0.0,--,6.04424e-06,na
49.002,18.462306831198514,0.0,--,6.416929e-06,na
49.002,18.89772943350495,0.0,--,5.969123e-06,na
49.002,19.29195888834641,0.0,--,6.147253e-06,na
49.002,19.729868871043077,0.0,--,5.883732e-06,na
49.002,20.146267018618772,0.0,--,5.99568e-06,na
49.002,20.599170747120098,0.0,--,5.861904e-06,na
49.002,21.000394227445256,0.0,--,6.272123e-06,na
49.002,21.403173736809926,0.0,--,6.200396e-06,na
49.002,21.83072472579083,0.0,--,6.091577e-06,na
49.002,22.228599938091836,0.0,--,6.179631e-06,na
49.002,22.642428187115854,0.0,--,6.070011e-06,na
49.002,23.08589971776074,0.0,--,6.317976e-06,na
49.002,23.494803516798978,0.0,--,5.892012e-06,na
49.002,23.890252336851425,0.0,--,5.776019e-06,na
49.002,24.326222792571173,0.0,--,5.53338e-06,na
49.002,24.727104158800476,0.0,--,4.18644e-06,na
49.002,25.156760367674693,0.0,--,3.863082e-06,na
49.002,25.581283711409963,0.0,--,3.432942e-06,na
49.002,25.984167739196938,0.0,--,3.083085e-06,na
49.002,26.421188613552264,0.0,--,2.569635e-06,na
49.002,26.817178520316414,0.0,--,2.062312e-06,na
49.002,27.219694474636068,0.0,--,1.98897e-06,na
49.002,27.664790818294502,0.0,--,2.185479e-06,na
49.002,28.074915585838227,0.0,--,2.418223e-06,na
49.002,28.51881430307167,0.0,--,3.0355e-06,na
