ECM File Output,,,,,
Filename (includes date): 2025-09-08-09-51-dic13-172.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 2breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 31.77133203124998,,,,,
Y Right: 103.69202734374996,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 37.321875,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 39.321875000000006,,,,,
X max Position (raw - not laser corrected): 939.271875,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
43.771,0.0,0.0,--,3.149096e-05,na
43.771,0.0,0.0,--,4.89883e-06,na
43.771,0.0,0.0,--,5.817143e-06,na
43.771,0.08295056840544188,0.0,--,6.374932e-06,na
43.771,0.2683852653514821,0.0,--,6.799717e-06,na
43.771,0.4800147318514284,0.0,--,7.133101e-06,na
43.771,0.7431573045175718,0.0,--,7.320472e-06,na
43.771,1.047059433823225,0.0,--,6.687231e-06,na
43.771,1.3822740957499147,0.0,--,6.561342e-06,na
43.771,1.7815071877528332,0.0,--,6.551447e-06,na
43.771,2.1865163336134867,0.0,--,6.174785e-06,na
43.771,2.631490464492052,0.0,--,6.157265e-06,na
43.771,3.0273216898537796,0.0,--,6.218499e-06,na
43.771,3.439350085400815,0.0,--,6.623333e-06,na
43.771,3.8686377583760367,0.0,--,6.51821e-06,na
43.771,4.297404886412345,0.0,--,6.681497e-06,na
43.771,4.706685502345924,0.0,--,6.60104e-06,na
43.771,5.104505257751126,0.0,--,6.564995e-06,na
43.771,5.539089125123442,0.0,--,6.539267e-06,na
43.771,5.943519233416733,0.0,--,6.609349e-06,na
43.771,6.356294339104453,0.0,--,6.906179e-06,na
43.771,6.771516768885269,0.0,--,6.751914e-06,na
43.771,7.2072838147902445,0.0,--,6.975228e-06,na
43.771,7.606768741281322,0.0,--,7.079841e-06,na
43.771,8.00522708334695,0.0,--,6.834234e-06,na
43.771,8.434366496171888,0.0,--,6.96152e-06,na
43.771,8.850193404445573,0.0,--,6.771588e-06,na
43.771,9.297028744311909,0.0,--,6.791903e-06,na
43.771,9.703789876394485,0.0,--,6.811795e-06,na
43.771,10.099191383502736,0.0,--,6.51124e-06,na
43.771,10.535493755211034,0.0,--,6.359522e-06,na
43.771,10.941885904394573,0.0,--,6.302027e-06,na
43.771,11.370021411807867,0.0,--,6.255301e-06,na
43.771,11.802110613582771,0.0,--,6.217684e-06,na
43.771,12.238008181455399,0.0,--,6.322342e-06,na
43.771,12.635774750438834,0.0,--,6.343791e-06,na
43.771,13.035053942585531,0.0,--,6.283561e-06,na
43.771,13.472519137526945,0.0,--,6.080008e-06,na
43.771,13.889674256276313,0.0,--,6.25402e-06,na
43.771,14.308389863379418,0.0,--,6.256887e-06,na
43.771,14.745234642242291,0.0,--,6.406524e-06,na
43.771,15.138272388914753,0.0,--,6.264003e-06,na
43.771,15.561246015741112,0.0,--,5.825859e-06,na
43.771,15.978865524661305,0.0,--,5.706315e-06,na
43.771,16.38710130652653,0.0,--,5.517402e-06,na
43.771,16.801943917651695,0.0,--,5.668117e-06,na
43.771,17.236459092081883,0.0,--,5.873619e-06,na
43.771,17.65109499744715,0.0,--,5.982758e-06,na
43.771,18.05927624798181,0.0,--,5.664333e-06,na
43.771,18.4630517448963,0.0,--,5.809285e-06,na
43.771,18.893985318789785,0.0,--,5.764756e-06,na
43.771,19.3181105955259,0.0,--,5.548602e-06,na
43.771,19.745361317786667,0.0,--,5.990674e-06,na
43.771,20.14181048421294,0.0,--,6.077273e-06,na
43.771,20.570358853731342,0.0,--,6.268834e-06,na
43.771,20.990878802429467,0.0,--,6.582472e-06,na
43.771,21.405633627101224,0.0,--,6.611372e-06,na
43.771,21.83201909113811,0.0,--,6.793722e-06,na
43.771,22.267736441738315,0.0,--,6.985734e-06,na
43.771,22.670586719042298,0.0,--,6.686198e-06,na
43.771,23.107244238929674,0.0,--,6.608054e-06,na
43.771,23.499360772768185,0.0,--,6.409988e-06,na
43.771,23.910677898061984,0.0,--,6.530798e-06,na
43.771,24.355455304878568,0.0,--,6.296672e-06,na
43.771,24.770031940508957,0.0,--,6.275077e-06,na
43.771,25.200399731713244,0.0,--,6.276721e-06,na
43.771,25.599108433497047,0.0,--,6.501723e-06,na
43.771,25.99982842405796,0.0,--,6.767092e-06,na
43.771,26.413827164299505,0.0,--,7.052178e-06,na
43.771,26.83928512502438,0.0,--,6.946706e-06,na
43.771,27.27345263910114,0.0,--,6.456481e-06,na
43.771,27.67849081665147,0.0,--,6.428134e-06,na
43.771,28.085901680389078,0.0,--,6.058137e-06,na
43.771,28.513306498984228,0.0,--,6.112168e-06,na
43.771,28.920201708479205,0.0,--,5.844748e-06,na
43.771,29.33287128160418,0.0,--,6.088128e-06,na
43.771,29.778284893446955,0.0,--,5.927039e-06,na
43.771,30.17829575267842,0.0,--,5.727095e-06,na
43.771,30.58808074853801,0.0,--,5.676004e-06,na
43.771,31.010281960636185,0.0,--,5.894719e-06,na
43.771,31.424938337603063,0.0,--,5.790309e-06,na
43.771,31.871436570401745,0.0,--,5.971233e-06,na
43.771,32.28541561484799,0.0,--,5.919821e-06,na
43.771,32.69349038468207,0.0,--,6.131682e-06,na
43.771,33.13573883969465,0.0,--,6.168411e-06,na
43.771,33.521935447713716,0.0,--,6.20498e-06,na
43.771,33.933830384170626,0.0,--,6.103495e-06,na
43.771,34.3613107877647,0.0,--,6.377508e-06,na
43.771,34.79371533926637,0.0,--,6.102287e-06,na
43.771,35.200127598051886,0.0,--,6.456743e-06,na
43.771,35.63425196449956,0.0,--,6.682923e-06,na
43.771,36.02774386203829,0.0,--,6.627059e-06,na
43.771,36.43402102636764,0.0,--,6.909497e-06,na
43.771,36.85793001578909,0.0,--,6.742659e-06,na
43.771,37.28612713122482,0.0,--,6.834554e-06,na
43.771,37.69208656692564,0.0,--,6.84215e-06,na
43.771,38.13673074563946,0.0,--,6.871385e-06,na
43.771,38.521752176244455,0.0,--,7.045004e-06,na
43.771,38.95908652145085,0.0,--,6.848728e-06,na
43.771,39.377641438673656,0.0,--,7.200506e-06,na
43.771,39.78919029837569,0.0,--,6.496964e-06,na
43.771,40.195499111198735,0.0,--,6.582122e-06,na
43.771,40.632076721559756,0.0,--,6.566275e-06,na
43.771,41.06636469213483,0.0,--,6.83406e-06,na
43.771,41.47060493099695,0.0,--,7.007999e-06,na
43.771,41.87877823258184,0.0,--,7.088936e-06,na
43.771,42.32277034262104,0.0,--,6.995775e-06,na
43.771,42.73236094657243,0.0,--,6.945906e-06,na
43.771,43.15981270298856,0.0,--,6.978575e-06,na
43.771,43.55905920790336,0.0,--,6.883201e-06,na
43.771,44.011654031286184,0.0,--,7.084032e-06,na
43.771,44.405700183739526,0.0,--,7.194452e-06,na
43.771,44.83112068772801,0.0,--,7.171257e-06,na
43.771,45.265182367164954,0.0,--,7.437819e-06,na
43.771,45.6735581787937,0.0,--,7.358525e-06,na
43.771,46.05408487518389,0.0,--,7.528957e-06,na
43.771,46.483216226873274,0.0,--,7.525974e-06,na
43.771,46.896868234274066,0.0,--,7.55646e-06,na
43.771,47.31197904364261,0.0,--,7.416078e-06,na
43.771,47.76033664086131,0.0,--,7.144728e-06,na
43.771,48.175872184983504,0.0,--,6.850605e-06,na
43.771,48.563033239026225,0.0,--,6.564835e-06,na
43.771,48.997579889756544,0.0,--,6.578586e-06,na
43.771,49.392602942098094,0.0,--,6.200396e-06,na
43.771,49.81288412334801,0.0,--,6.1803e-06,na
43.771,50.2505757841513,0.0,--,6.090457e-06,na
43.771,50.65252708802965,0.0,--,6.103219e-06,na
43.771,51.06227408994879,0.0,--,6.012779e-06,na
43.771,51.49436284787246,0.0,--,6.150352e-06,na
43.771,51.93218235357675,0.0,--,6.059388e-06,na
43.771,52.35170686514181,0.0,--,5.869966e-06,na
43.771,52.7802549782981,0.0,--,5.741662e-06,na
43.771,53.169210433735536,0.0,--,5.433816e-06,na
43.771,53.584503179128,0.0,--,5.581009e-06,na
43.771,54.01138394650359,0.0,--,5.48859e-06,na
43.771,54.42505109810966,0.0,--,5.45787e-06,na
43.771,54.85040969234894,0.0,--,5.315509e-06,na
43.771,55.28002662956107,0.0,--,5.610389e-06,na
43.771,55.67941113304824,0.0,--,5.696158e-06,na
43.771,56.07765226062659,0.0,--,5.871494e-06,na
43.771,56.51646022074619,0.0,--,5.982525e-06,na
43.771,56.92839680604837,0.0,--,6.124872e-06,na
43.771,57.34553154608834,0.0,--,5.991373e-06,na
43.771,57.78004066849128,0.0,--,5.83283e-06,na
43.771,58.18423331420967,0.0,--,5.889131e-06,na
43.771,58.58461784694407,0.0,--,5.59834e-06,na
43.771,58.98626921341216,0.0,--,5.194364e-06,na
43.771,59.43417177292501,0.0,--,5.13444e-06,na
43.771,59.84792088418356,0.0,--,5.107722e-06,na
43.771,60.25979552925565,0.0,--,5.029826e-06,na
43.771,60.69623018404668,0.0,--,5.252907e-06,na
43.771,61.0957777401991,0.0,--,5.203008e-06,na
43.771,61.53173696272086,0.0,--,4.98326e-06,na
43.771,61.940896051403826,0.0,--,4.788613e-06,na
43.771,62.38473335974281,0.0,--,4.742105e-06,na
43.771,62.79653597814114,0.0,--,4.96491e-06,na
43.771,63.20272787832475,0.0,--,5.070309e-06,na
43.771,63.641688150413835,0.0,--,5.038615e-06,na
43.771,64.0422775999409,0.0,--,5.301525e-06,na
43.771,64.45009677424885,0.0,--,5.268943e-06,na
43.771,64.89593559753365,0.0,--,5.416354e-06,na
43.771,65.30833864864063,0.0,--,5.136622e-06,na
43.771,65.7129943560706,0.0,--,5.320078e-06,na
43.771,66.13316705359233,0.0,--,5.161332e-06,na
43.771,66.55719295146508,0.0,--,4.968242e-06,na
43.771,66.96007135301997,0.0,--,5.24272e-06,na
43.771,67.36860448170745,0.0,--,4.920061e-06,na
43.771,67.80933948873454,0.0,--,4.583912e-06,na
43.771,68.21620503336868,0.0,--,4.339556e-06,na
43.771,68.61198757710999,0.0,--,4.027097e-06,na
43.771,69.05034510055424,0.0,--,4.150032e-06,na
43.771,69.45843898229329,0.0,--,4.155096e-06,na
43.771,69.86854722332738,0.0,--,4.372676e-06,na
43.771,70.3121175945946,0.0,--,4.996706e-06,na
