ECM File Output,,,,,
Filename (includes date): 2025-09-08-11-47-dic13-169.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 1break!crater on bottom piece,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 36.51001953124998,,,,,
Y Right: 107.49061718749994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 245.7578125,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 260.2796875,,,,,
X max Position (raw - not laser corrected): 922.0187500000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
48.51,0.0,0.0,--,3.139113e-05,na
48.51,0.06319293524308241,0.0,--,4.728456e-06,na
48.51,0.17855843592746834,0.0,--,5.595139e-06,na
48.51,0.31503910165702087,0.0,--,6.142945e-06,na
48.51,0.4858548316729796,0.0,--,6.554808e-06,na
48.51,0.7249052002318584,0.0,--,6.851289e-06,na
48.51,0.9702913857870684,0.0,--,6.898961e-06,na
48.51,1.2862322103729076,0.0,--,5.840819e-06,na
48.51,1.6068555661914459,0.0,--,6.163769e-06,na
48.51,1.9833726519095607,0.0,--,5.883267e-06,na
48.51,2.4147399003197365,0.0,--,6.678049e-06,na
48.51,2.834070622008601,0.0,--,6.728966e-06,na
48.51,3.27646571003987,0.0,--,6.900154e-06,na
48.51,3.6790032924589418,0.0,--,6.660528e-06,na
48.51,4.109449345919544,0.0,--,6.680872e-06,na
48.51,4.505052416687129,0.0,--,6.916278e-06,na
48.51,4.93553929861301,0.0,--,6.764036e-06,na
48.51,5.3543243980329125,0.0,--,6.62895e-06,na
48.51,5.76773910568495,0.0,--,6.233488e-06,na
48.51,6.202288517690913,0.0,--,6.734786e-06,na
48.51,6.598888019915068,0.0,--,6.573653e-06,na
48.51,7.031506658882192,0.0,--,6.619492e-06,na
48.51,7.4612672317575575,0.0,--,6.305927e-06,na
48.51,7.882130261405511,0.0,--,6.426941e-06,na
48.51,8.287290242954096,0.0,--,6.76958e-06,na
48.51,8.72084513237294,0.0,--,6.662784e-06,na
48.51,9.119598846837548,0.0,--,6.309318e-06,na
48.51,9.512978715778452,0.0,--,6.335482e-06,na
48.51,9.94905744351166,0.0,--,6.314222e-06,na
48.51,10.363526439265884,0.0,--,6.523565e-06,na
48.51,10.778085396234127,0.0,--,6.555041e-06,na
48.51,11.209206504280457,0.0,--,6.366638e-06,na
48.51,11.60569985540279,0.0,--,6.307324e-06,na
48.51,12.001496489617994,0.0,--,6.002374e-06,na
48.51,12.44404800040509,0.0,--,6.374175e-06,na
48.51,12.854930114399094,0.0,--,6.495946e-06,na
48.51,13.267653336246862,0.0,--,6.501359e-06,na
48.51,13.704278292838378,0.0,--,6.178452e-06,na
48.51,14.11703488020375,0.0,--,6.206566e-06,na
48.51,14.538692285295049,0.0,--,6.396323e-06,na
48.51,14.971375493878245,0.0,--,6.380011e-06,na
48.51,15.382347188933677,0.0,--,6.445727e-06,na
48.51,15.799484263418186,0.0,--,6.699367e-06,na
48.51,16.23322239191959,0.0,--,6.888062e-06,na
48.51,16.628128145994612,0.0,--,6.476796e-06,na
48.51,17.0621490556701,0.0,--,6.726652e-06,na
48.51,17.465046838748645,0.0,--,6.844333e-06,na
48.51,17.875319233904786,0.0,--,6.913644e-06,na
48.51,18.3167164367112,0.0,--,6.905859e-06,na
48.51,18.72308049449011,0.0,--,6.547809e-06,na
48.51,19.12004264223681,0.0,--,6.866612e-06,na
48.51,19.553128584256477,0.0,--,6.747185e-06,na
48.51,19.952906007722795,0.0,--,6.957169e-06,na
48.51,20.394907411034104,0.0,--,6.814065e-06,na
48.51,20.80679379845383,0.0,--,6.95404e-06,na
48.51,21.212412037639442,0.0,--,6.789283e-06,na
48.51,21.647174393024226,0.0,--,6.638933e-06,na
48.51,22.040885936627184,0.0,--,6.706861e-06,na
48.51,22.475009934727215,0.0,--,6.603412e-06,na
48.51,22.888322192479546,0.0,--,6.139555e-06,na
48.51,23.303146827774366,0.0,--,5.737631e-06,na
48.51,23.73975669669817,0.0,--,5.440015e-06,na
48.51,24.18096199174011,0.0,--,5.715832e-06,na
48.51,24.566034013372924,0.0,--,5.898255e-06,na
48.51,24.99750451624249,0.0,--,5.757684e-06,na
48.51,25.40795065247775,0.0,--,5.81787e-06,na
48.51,25.85205994627284,0.0,--,5.777154e-06,na
48.51,26.262569246127075,0.0,--,5.928188e-06,na
48.51,26.661124264238687,0.0,--,6.048125e-06,na
48.51,27.09123917530828,0.0,--,6.171598e-06,na
48.51,27.48842721174783,0.0,--,6.043556e-06,na
48.51,27.935822967425914,0.0,--,6.121831e-06,na
48.51,28.341489271221793,0.0,--,5.999755e-06,na
48.51,28.78115299578912,0.0,--,5.843336e-06,na
48.51,29.180211490781044,0.0,--,5.648035e-06,na
48.51,29.573990100590272,0.0,--,5.678448e-06,na
48.51,30.025352499864066,0.0,--,5.986629e-06,na
48.51,30.416673434991292,0.0,--,5.965907e-06,na
