ECM File Output,,,,,
Filename (includes date): 2025-09-11-13-50-dic-186.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 3 breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 30.825281249999986,,,,,
Y Right: 100.15735937499996,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 114.96718750000001,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 118.934375,,,,,
X max Position (raw - not laser corrected): 1022.2328125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
42.825,0.0,0.0,--,2.903037e-05,na
42.825,0.0,0.0,--,2.130328e-06,na
42.825,0.10974771690456886,0.0,--,3.033958e-06,na
42.825,0.24071204420056316,0.0,--,3.620327e-06,na
42.825,0.4287399278616122,0.0,--,4.071611e-06,na
42.825,0.6544528798619871,0.0,--,4.394591e-06,na
42.825,0.9311550441096896,0.0,--,4.619156e-06,na
42.825,1.2347598564769422,0.0,--,3.404901e-06,na
42.825,1.5560728130551413,0.0,--,2.527755e-06,na
42.825,1.930586961912468,0.0,--,3.14381e-06,na
42.825,2.3656353995151216,0.0,--,3.348439e-06,na
42.825,2.763845372528109,0.0,--,3.309309e-06,na
42.825,3.2042872224133903,0.0,--,3.624911e-06,na
42.825,3.626706783253658,0.0,--,3.124063e-06,na
42.825,4.048997392193081,0.0,--,2.599569e-06,na
42.825,4.488544169973703,0.0,--,2.750108e-06,na
42.825,4.883138589733868,0.0,--,3.224079e-06,na
42.825,5.314353296488897,0.0,--,3.111505e-06,na
42.825,5.705355397761718,0.0,--,2.642453e-06,na
42.825,6.146849033409087,0.0,--,2.87038e-06,na
42.825,6.566871506512546,0.0,--,3.157402e-06,na
42.825,6.994605542900547,0.0,--,2.874905e-06,na
42.825,7.398013420181566,0.0,--,2.371045e-06,na
42.825,7.793502914406265,0.0,--,2.122935e-06,na
42.825,8.224798806197613,0.0,--,1.89658e-06,na
42.825,8.6345634770783,0.0,--,1.331631e-06,na
42.825,9.07337474928637,0.0,--,1.005188e-06,na
42.825,9.47672484179818,0.0,--,9.203504e-07,na
42.825,9.891986858565986,0.0,--,4.955073e-07,na
42.825,10.299268546353272,0.0,--,2.273009e-07,na
42.825,10.6997288998945,0.0,--,1.8836e-07,na
42.825,11.141154752198725,0.0,--,1.603912e-07,na
42.825,11.55001816815718,0.0,--,1.43511e-07,na
42.825,11.988310331267542,0.0,--,1.164008e-07,na
42.825,12.38414181339773,0.0,--,1.496228e-07,na
42.825,12.786206686276369,0.0,--,2.11061e-07,na
42.825,13.219125273061762,0.0,--,2.147135e-07,na
42.825,13.627110418917194,0.0,--,2.378656e-07,na
42.825,14.071974077450522,0.0,--,6.326882e-07,na
42.825,14.514976961057663,0.0,--,1.413588e-06,na
42.825,14.909836646960551,0.0,--,1.626147e-06,na
42.825,15.341563696042012,0.0,--,1.691136e-06,na
42.825,15.73642422901341,0.0,--,2.269837e-06,na
42.825,16.165143673072034,0.0,--,2.709538e-06,na
42.825,16.585861167274707,0.0,--,2.702684e-06,na
42.825,16.990513015261666,0.0,--,2.682689e-06,na
42.825,17.41993314203574,0.0,--,2.875313e-06,na
42.825,17.82147302822906,0.0,--,2.665038e-06,na
42.825,18.238222579345294,0.0,--,2.286106e-06,na
42.825,18.64702438678709,0.0,--,2.145229e-06,na
42.825,19.087712935285175,0.0,--,2.43148e-06,na
42.825,19.491591464936825,0.0,--,2.776142e-06,na
42.825,19.908956999892055,0.0,--,3.265508e-06,na
42.825,20.316120647485697,0.0,--,3.642723e-06,na
42.825,20.749050828029226,0.0,--,3.927795e-06,na
42.825,21.161918668248436,0.0,--,4.199974e-06,na
42.825,21.576314530811363,0.0,--,4.299291e-06,na
42.825,22.00476733950926,0.0,--,4.451547e-06,na
42.825,22.429641587659834,0.0,--,4.486108e-06,na
42.825,22.83413088636964,0.0,--,4.533635e-06,na
42.825,23.26866219709493,0.0,--,4.68253e-06,na
42.825,23.67480888391373,0.0,--,4.678208e-06,na
42.825,24.094989406252267,0.0,--,4.920759e-06,na
42.825,24.524633275441506,0.0,--,5.018577e-06,na
42.825,24.95906419317987,0.0,--,5.10861e-06,na
42.825,25.35597689629559,0.0,--,5.208276e-06,na
42.825,25.783972072464476,0.0,--,5.237307e-06,na
42.825,26.18688036153072,0.0,--,5.036345e-06,na
42.825,26.629478499989414,0.0,--,5.000882e-06,na
42.825,27.04545529415792,0.0,--,4.619738e-06,na
42.825,27.477687210546726,0.0,--,4.60216e-06,na
42.825,27.866238679382423,0.0,--,5.080874e-06,na
42.825,28.299849248769984,0.0,--,5.030044e-06,na
42.825,28.70298893449079,0.0,--,5.421258e-06,na
42.825,29.112471128702822,0.0,--,5.170848e-06,na
42.825,29.55479536490438,0.0,--,4.816146e-06,na
42.825,29.958526180265935,0.0,--,4.135363e-06,na
42.825,30.381753164386463,0.0,--,3.365756e-06,na
42.825,30.74797294298058,0.0,--,2.971588e-06,na
42.825,31.20950347947137,0.0,--,3.194407e-06,na
42.825,31.60865401866156,0.0,--,3.655965e-06,na
42.825,32.04228288916872,0.0,--,3.985202e-06,na
42.825,32.46662692885476,0.0,--,4.389454e-06,na
42.825,32.856982734769,0.0,--,5.129448e-06,na
42.825,33.28133009423095,0.0,--,5.46372e-06,na
42.825,33.7015610501293,0.0,--,5.24483e-06,na
42.825,34.1232081645699,0.0,--,5.282331e-06,na
42.825,34.57409206066366,0.0,--,5.580354e-06,na
42.825,34.971138401529636,0.0,--,5.681839e-06,na
42.825,35.39319532850585,0.0,--,5.629758e-06,na
42.825,35.815314187787635,0.0,--,5.487018e-06,na
42.825,36.23646524306032,0.0,--,5.484588e-06,na
42.825,36.637395184939,0.0,--,5.721842e-06,na
42.825,37.0709771097621,0.0,--,5.756752e-06,na
42.825,37.50412263808457,0.0,--,5.675567e-06,na
42.825,37.88575237805313,0.0,--,6.095433e-06,na
42.825,38.31694747341885,0.0,--,6.089904e-06,na
42.825,38.725138046388835,0.0,--,5.527385e-06,na
42.825,39.153062888165614,0.0,--,5.667811e-06,na
42.825,39.56188738968386,0.0,--,5.85246e-06,na
42.825,39.99384674930868,0.0,--,5.631111e-06,na
42.825,40.387908029589916,0.0,--,5.075824e-06,na
42.825,40.80157387673727,0.0,--,5.272392e-06,na
42.825,41.22624749054669,0.0,--,5.70828e-06,na
42.825,41.64527949890503,0.0,--,5.921844e-06,na
42.825,42.06174557921402,0.0,--,5.785012e-06,na
42.825,42.47630133277197,0.0,--,5.915004e-06,na
42.825,42.894390386312644,0.0,--,5.613125e-06,na
42.825,43.31610740753425,0.0,--,5.507638e-06,na
42.825,43.7370982508321,0.0,--,5.242502e-06,na
42.825,44.15930421151031,0.0,--,5.925904e-06,na
42.825,44.583494827678116,0.0,--,6.200396e-06,na
42.825,44.99895227930791,0.0,--,5.969137e-06,na
42.825,45.419156252370904,0.0,--,5.569484e-06,na
42.825,45.840967255388136,0.0,--,5.59476e-06,na
42.825,46.2614984257644,0.0,--,5.69057e-06,na
42.825,46.684885121681106,0.0,--,5.746188e-06,na
42.825,47.10631008862756,0.0,--,5.77126e-06,na
42.825,47.5304754396338,0.0,--,5.666821e-06,na
42.825,47.953486202815824,0.0,--,6.071219e-06,na
42.825,48.34566138532084,0.0,--,5.773676e-06,na
42.825,48.750940552922295,0.0,--,5.679947e-06,na
42.825,49.17204514157646,0.0,--,5.194219e-06,na
42.825,49.59010104410373,0.0,--,5.517068e-06,na
42.825,50.007415577300875,0.0,--,5.427471e-06,na
42.825,50.425712436794804,0.0,--,5.94194e-06,na
42.825,50.848986471696314,0.0,--,6.182483e-06,na
42.825,51.27258925723973,0.0,--,5.810842e-06,na
42.825,51.66504378369364,0.0,--,5.33204e-06,na
42.825,52.09755283004664,0.0,--,5.367285e-06,na
42.825,52.53104052898678,0.0,--,4.962756e-06,na
42.825,52.94932295129217,0.0,--,4.822694e-06,na
42.825,53.33785911767091,0.0,--,4.986709e-06,na
42.825,53.760822043379,0.0,--,5.15327e-06,na
42.825,54.179297340403764,0.0,--,5.508497e-06,na
42.825,54.618510134715024,0.0,--,5.492911e-06,na
42.825,55.04895214377074,0.0,--,5.164155e-06,na
42.825,55.48486841812516,0.0,--,4.938556e-06,na
42.825,55.87122105612374,0.0,--,5.263821e-06,na
42.825,56.2760958927608,0.0,--,5.308524e-06,na
42.825,56.70081103102507,0.0,--,5.548311e-06,na
42.825,57.1221744578361,0.0,--,5.351001e-06,na
42.825,57.54003144193225,0.0,--,5.676571e-06,na
42.825,57.96006855163062,0.0,--,5.592461e-06,na
42.825,58.378261013826645,0.0,--,5.33156e-06,na
42.825,58.75791841734359,0.0,--,4.959598e-06,na
42.825,59.18197521040325,0.0,--,5.040158e-06,na
42.825,59.61308752291697,0.0,--,5.591079e-06,na
42.825,60.045542571846596,0.0,--,5.34064e-06,na
42.825,60.468797209416486,0.0,--,5.144451e-06,na
42.825,60.85809611262463,0.0,--,5.036098e-06,na
42.825,61.281019843883364,0.0,--,5.058217e-06,na
42.825,61.699851695471146,0.0,--,5.070382e-06,na
42.825,62.120187048995305,0.0,--,4.990507e-06,na
42.825,62.540011432607194,0.0,--,4.594622e-06,na
42.825,62.96241671463456,0.0,--,4.328831e-06,na
42.825,63.385766542176434,0.0,--,4.34641e-06,na
42.825,63.80923661763867,0.0,--,4.231712e-06,na
42.825,64.2020704331197,0.0,--,3.932117e-06,na
42.825,64.65040392218195,0.0,--,3.87289e-06,na
