ECM File Output,,,,,
Filename (includes date): 2025-09-09-10-43-dic-160.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: no breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 37.06514843749998,,,,,
Y Right: 103.89542578124994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 102.2046875,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 109.65156250000001,,,,,
X max Position (raw - not laser corrected): 818.29375,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
49.065,0.0,0.0,--,2.662117e-05,na
49.065,0.0,0.0,--,-7.007329e-07,na
49.065,0.08497751472815776,0.0,--,1.007575e-07,na
49.065,0.21561010866159797,0.0,--,6.145128e-07,na
49.065,0.40881322701378175,0.0,--,9.95642e-07,na
49.065,0.6248531613919511,0.0,--,1.288907e-06,na
49.065,0.8874683217182193,0.0,--,1.269e-06,na
49.065,1.1932736262438781,0.0,--,4.648318e-07,na
49.065,1.543927573472507,0.0,--,6.432965e-07,na
49.065,1.9147048668791369,0.0,--,-6.46105e-08,na
49.065,2.315852802859202,0.0,--,-1.018489e-07,na
49.065,2.7401219837488924,0.0,--,2.824527e-08,na
49.065,3.147652482116987,0.0,--,9.564974e-08,na
49.065,3.5896057906847467,0.0,--,3.80358e-07,na
49.065,3.997277724440976,0.0,--,5.525799e-07,na
49.065,4.425588705155137,0.0,--,6.520422e-07,na
49.065,4.817180063298749,0.0,--,1.114298e-06,na
49.065,5.248608607014642,0.0,--,1.027249e-06,na
49.065,5.654662809959438,0.0,--,5.803449e-07,na
49.065,6.095522752467762,0.0,--,6.643677e-07,na
49.065,6.502890523724505,0.0,--,9.49949e-07,na
49.065,6.92139512509064,0.0,--,1.183886e-06,na
49.065,7.334236723747128,0.0,--,1.984328e-06,na
49.065,7.727514038943659,0.0,--,3.764842e-06,na
49.065,8.165505954510536,0.0,--,4.419344e-06,na
49.065,8.606779996253206,0.0,--,4.68285e-06,na
49.065,9.013185890991961,0.0,--,5.723006e-06,na
49.065,9.408978408521996,0.0,--,6.198941e-06,na
49.065,9.83895639709633,0.0,--,6.369824e-06,na
49.065,10.23598751887274,0.0,--,6.657661e-06,na
49.065,10.677494250080015,0.0,--,7.042108e-06,na
49.065,11.120912392116304,0.0,--,6.388189e-06,na
49.065,11.530021972312925,0.0,--,6.196293e-06,na
49.065,11.958812528749473,0.0,--,6.788512e-06,na
49.065,12.35745094035604,0.0,--,6.702627e-06,na
49.065,12.752170554421207,0.0,--,6.613773e-06,na
49.065,13.192722143409684,0.0,--,6.944349e-06,na
49.065,13.614846915676575,0.0,--,6.599279e-06,na
49.065,14.042114616958187,0.0,--,6.447881e-06,na
49.065,14.44081456822494,0.0,--,6.281611e-06,na
49.065,14.847076403017716,0.0,--,6.63026e-06,na
49.065,15.261703767359514,0.0,--,5.786118e-06,na
