ECM File Output,,,,,
44.43,114.3997689737743,0.0,--,8.263523e-06,na
44.43,114.79931907683249,0.0,--,8.074741e-06,na
44.43,115.23500125072937,0.0,--,8.509975e-06,na
44.43,115.64823808853153,0.0,--,8.262126e-06,na
44.43,116.06955293342567,0.0,--,7.786948e-06,na
44.43,116.50560965040444,0.0,--,8.046947e-06,na
44.43,116.9054151719503,0.0,--,8.238261e-06,na
44.43,117.303613926795,0.0,--,8.313073e-06,na
44.43,117.73799742876567,0.0,--,8.514951e-06,na
44.43,118.15182814295052,0.0,--,8.634684e-06,na
44.43,118.56472992072518,0.0,--,8.581279e-06,na
44.43,118.99233187498335,0.0,--,8.137402e-06,na
44.43,119.41137299807646,0.0,--,8.068688e-06,na
44.43,119.81107964143582,0.0,--,8.624702e-06,na
44.43,120.21344386121163,0.0,--,8.818213e-06,na
44.43,120.6534805808804,0.0,--,8.51287e-06,na
44.43,121.06253950548846,0.0,--,8.488045e-06,na
44.43,121.50686056509174,0.0,--,8.563627e-06,na
44.43,121.90826041977141,0.0,--,8.068164e-06,na
44.43,122.31353397360499,0.0,--,8.138581e-06,na
44.43,122.74110845133272,0.0,--,8.295552e-06,na
44.43,123.18937648512048,0.0,--,7.971626e-06,na
44.43,123.59645931144888,0.0,--,8.447547e-06,na
44.43,124.01789342213485,0.0,--,8.414179e-06,na
44.43,124.40908978160662,0.0,--,8.142641e-06,na
44.43,124.84666383832202,0.0,--,8.261632e-06,na
44.43,125.2477040562342,0.0,--,8.007817e-06,na
44.43,125.66527533951938,0.0,--,7.543305e-06,na
44.43,126.09957711629896,0.0,--,7.139766e-06,na
44.43,126.51038178113208,0.0,--,6.829665e-06,na
44.43,126.91222647698416,0.0,--,6.073737e-06,na
44.43,127.31945528367106,0.0,--,5.427079e-06,na
44.43,127.74615744805084,0.0,--,5.287162e-06,na
44.43,128.15294623230636,0.0,--,5.248541e-06,na
44.43,128.5991060490027,0.0,--,4.739151e-06,na
44.43,129.01062946877545,0.0,--,4.254296e-06,na
44.43,129.41268101623913,0.0,--,3.924462e-06,na
44.43,129.85299293296313,0.0,--,4.927948e-06,na
44.43,130.25431962582553,0.0,--,6.633898e-06,na
44.43,130.6671255140371,0.0,--,7.341048e-06,na
44.43,131.09051106517737,0.0,--,7.135022e-06,na
44.43,131.52491965624066,0.0,--,7.232025e-06,na
44.43,131.92760153454904,0.0,--,7.469906e-06,na
44.43,132.36440850185377,0.0,--,6.993883e-06,na
44.43,132.76220373672658,0.0,--,6.935879e-06,na
44.43,133.1976593711255,0.0,--,7.169059e-06,na
44.43,133.6135661243987,0.0,--,6.967981e-06,na
44.43,134.05817896795378,0.0,--,6.985123e-06,na
44.43,134.46746041674723,0.0,--,6.977745e-06,na
44.43,134.88060566338925,0.0,--,6.953094e-06,na
44.43,135.2965396882681,0.0,--,7.275376e-06,na
44.43,135.70240495128746,0.0,--,7.003313e-06,na
44.43,136.14639887373576,0.0,--,7.003502e-06,na
44.43,136.55641615667324,0.0,--,6.837654e-06,na
44.43,136.96311136975433,0.0,--,6.639762e-06,na
44.43,137.36194890293476,0.0,--,7.053997e-06,na
44.43,137.80387507094,0.0,--,7.197596e-06,na
44.43,138.20421866835824,0.0,--,6.779126e-06,na
44.43,138.62962743376943,0.0,--,6.998816e-06,na
44.43,139.06877115988564,0.0,--,6.991715e-06,na
44.43,139.46505898469138,0.0,--,6.863149e-06,na
44.43,139.86529383004597,0.0,--,7.034949e-06,na
44.43,140.26489484129718,0.0,--,6.49791e-06,na
44.43,140.70912962211506,0.0,--,6.197748e-06,na
44.43,141.1288282566422,0.0,--,4.870468e-06,na
44.43,141.5372252428137,0.0,--,2.809669e-06,na
44.43,141.9739951254805,0.0,--,2.184112e-06,na
44.43,142.37358619101835,0.0,--,2.422661e-06,na
44.43,142.80798950686423,0.0,--,4.30175e-06,na
44.43,143.21392950830025,0.0,--,5.81512e-06,na
44.43,143.66058306957655,0.0,--,6.450398e-06,na
44.43,144.08416021308165,0.0,--,6.836228e-06,na
44.43,144.48262950068695,0.0,--,6.75951e-06,na
44.43,144.91974073303368,0.0,--,6.601636e-06,na
44.43,145.3189041351458,0.0,--,6.681366e-06,na
44.43,145.72291261144971,0.0,--,6.427887e-06,na
44.43,146.16523064177792,0.0,--,6.679911e-06,na
44.43,146.57837616151897,0.0,--,6.29056e-06,na
44.43,146.9773057037468,0.0,--,6.074828e-06,na
44.43,147.39615454544492,0.0,--,5.599781e-06,na
44.43,147.82214127661356,0.0,--,5.694528e-06,na
44.43,148.2117036261971,0.0,--,5.932656e-06,na
44.43,148.64200695379964,0.0,--,5.691429e-06,na
44.43,149.07581964378704,0.0,--,5.90086e-06,na
44.43,149.50591487517494,0.0,--,5.750539e-06,na
44.43,149.90371455043763,0.0,--,5.494207e-06,na
44.43,150.31856662286836,0.0,--,5.767695e-06,na
44.43,150.73944874900167,0.0,--,5.772163e-06,na
44.43,151.15040078291287,0.0,--,5.302631e-06,na
44.43,151.57152281931292,0.0,--,5.198541e-06,na
44.43,152.00722455724835,0.0,--,5.352194e-06,na
44.43,152.42973588702114,0.0,--,5.242255e-06,na
44.43,152.8375127679958,0.0,--,5.152673e-06,na
44.43,153.23492036640252,0.0,--,5.276612e-06,na
44.43,153.6761026524103,0.0,--,5.205497e-06,na
44.43,154.11265708903554,0.0,--,5.140915e-06,na
44.43,154.51682588228883,0.0,--,4.970483e-06,na
44.43,154.95013870499292,0.0,--,4.946662e-06,na
44.43,155.3552896925089,0.0,--,5.175418e-06,na
44.43,155.75597436990333,0.0,--,5.125257e-06,na
44.43,156.19307767250876,0.0,--,5.147609e-06,na
44.43,156.6156087591631,0.0,--,5.053444e-06,na
44.43,157.0365194359322,0.0,--,5.391543e-06,na
44.43,157.4333669535969,0.0,--,5.516718e-06,na
44.43,157.8574168931359,0.0,--,5.683862e-06,na
44.43,158.2659411237612,0.0,--,5.625247e-06,na
44.43,158.69784726732587,0.0,--,5.199719e-06,na
44.43,159.0978337867378,0.0,--,5.562339e-06,na
44.43,159.52709465780555,0.0,--,5.266193e-06,na
44.43,159.9539986559028,0.0,--,4.882881e-06,na
44.43,160.3267133766952,0.0,--,4.813905e-06,na
44.43,160.75014695383956,0.0,--,5.210255e-06,na
44.43,161.18979551689168,0.0,--,5.351991e-06,na
44.43,161.58753485566444,0.0,--,5.15084e-06,na
44.43,162.03441094058476,0.0,--,5.179943e-06,na
44.43,162.43781771704732,0.0,--,5.152848e-06,na
44.43,162.88495085708266,0.0,--,5.248701e-06,na
44.43,163.26032521503967,0.0,--,5.114402e-06,na
44.43,163.69603094346013,0.0,--,4.699905e-06,na
44.43,164.13586889983878,0.0,--,4.830406e-06,na
44.43,164.53081476446502,0.0,--,4.668807e-06,na
44.43,164.96053886701026,0.0,--,4.35632e-06,na
44.43,165.39571199775148,0.0,--,4.114758e-06,na
44.43,165.80435343388172,0.0,--,3.44505e-06,na
44.43,166.2028201383497,0.0,--,2.193963e-06,na
44.43,166.64082828672235,0.0,--,2.326415e-06,na
44.43,167.05611166817866,0.0,--,3.983296e-06,na
44.43,167.4442606998482,0.0,--,2.893707e-06,na
44.43,167.86487741670015,0.0,--,2.645742e-06,na
44.43,168.29038129312733,0.0,--,3.088964e-06,na
44.43,168.71949513901905,0.0,--,2.858083e-06,na
44.43,169.1204891437851,0.0,--,2.589382e-06,na
44.43,169.56564619272075,0.0,--,2.424174e-06,na
44.43,169.9574494239556,0.0,--,2.070505e-06,na
44.43,170.37074255757798,0.0,--,2.958535e-06,na
44.43,170.7955737987256,0.0,--,3.773806e-06,na
44.43,171.2151876788801,0.0,--,3.949768e-06,na
44.43,171.63216602568335,0.0,--,3.452762e-06,na
44.43,172.0496148346471,0.0,--,3.201363e-06,na
44.43,172.4825433045852,0.0,--,2.984671e-06,na
44.43,172.9059364925627,0.0,--,3.120876e-06,na
44.43,173.31868518768547,0.0,--,2.71789e-06,na
44.43,173.7512316240441,0.0,--,3.066554e-06,na
44.43,174.15716627257925,0.0,--,4.202549e-06,na
44.43,174.57980112322466,0.0,--,3.845431e-06,na
44.43,175.01876495046238,0.0,--,3.237466e-06,na
44.43,175.41375812399875,0.0,--,3.032052e-06,na
44.43,175.8248102920163,0.0,--,4.622721e-06,na
44.43,176.24839227041653,0.0,--,3.970592e-06,na
44.43,176.68425087863432,0.0,--,3.88331e-06,na
44.43,177.08403067159006,0.0,--,4.122208e-06,na
44.43,177.52046880540456,0.0,--,3.655296e-06,na
44.43,177.90730101186944,0.0,--,4.312737e-06,na
44.43,178.32876471899488,0.0,--,4.611182e-06,na
44.43,178.7548622917064,0.0,--,4.235277e-06,na
44.43,179.15604478982831,0.0,--,3.874462e-06,na
44.43,179.5934721942953,0.0,--,3.446985e-06,na
44.43,179.99478158344232,0.0,--,3.814159e-06,na
44.43,180.42025290593733,0.0,--,4.660309e-06,na
44.43,180.840960745673,0.0,--,4.213682e-06,na
44.43,181.2255319587009,0.0,--,3.099733e-06,na
44.43,181.6598352834371,0.0,--,3.489753e-06,na
44.43,182.09023041451593,0.0,--,4.366171e-06,na
44.43,182.4954564062996,0.0,--,5.125563e-06,na
44.43,182.95735255553006,0.0,--,5.500653e-06,na
44.43,183.34163842438065,0.0,--,5.21091e-06,na
44.43,183.7568890023306,0.0,--,4.842193e-06,na
44.43,184.1942168373194,0.0,--,4.881338e-06,na
44.43,184.5908203034976,0.0,--,5.457361e-06,na
44.43,185.0305542649459,0.0,--,5.852984e-06,na
44.43,185.45550852865904,0.0,--,5.798138e-06,na
44.43,185.86796882847256,0.0,--,5.894064e-06,na
44.43,186.2567290406677,0.0,--,5.623602e-06,na
44.43,186.6888592851411,0.0,--,5.862166e-06,na
44.43,187.1062476336734,0.0,--,5.72986e-06,na
44.43,187.5188040754818,0.0,--,5.815455e-06,na
44.43,187.9463068651133,0.0,--,5.828231e-06,na
44.43,188.35202141795332,0.0,--,5.675218e-06,na
44.43,188.75299257340419,0.0,--,5.824826e-06,na
44.43,189.17354085449233,0.0,--,5.703158e-06,na
44.43,189.61454332024078,0.0,--,5.966707e-06,na
44.43,190.02276416566423,0.0,--,5.561888e-06,na
44.43,190.46386407522692,0.0,--,5.786569e-06,na
44.43,190.84933571954406,0.0,--,5.62385e-06,na
44.43,191.27736817347454,0.0,--,5.829672e-06,na
44.43,191.6813015307885,0.0,--,5.443464e-06,na
44.43,192.12746620424414,0.0,--,5.654743e-06,na
44.43,192.552636395,0.0,--,5.6274e-06,na
44.43,192.95138688876358,0.0,--,5.545793e-06,na
44.43,193.36443114486997,0.0,--,5.309863e-06,na
44.43,193.78714861210116,0.0,--,5.343361e-06,na
44.43,194.21808698987195,0.0,--,5.241702e-06,na
44.43,194.65346790480817,0.0,--,5.458438e-06,na
44.43,195.05570974628324,0.0,--,5.588037e-06,na
44.43,195.48667545933168,0.0,--,5.771464e-06,na
44.43,195.90869687170905,0.0,--,5.94095e-06,na
44.43,196.31983649023414,0.0,--,5.705238e-06,na
44.43,196.71635946876728,0.0,--,5.866488e-06,na
44.43,197.15461544031592,0.0,--,5.850132e-06,na
44.43,197.55443244679486,0.0,--,5.882001e-06,na
44.43,197.9864193225781,0.0,--,5.844558e-06,na
44.43,198.38599620301684,0.0,--,5.839058e-06,na
44.43,198.79203854718412,0.0,--,5.80764e-06,na
44.43,199.22060388405927,0.0,--,5.75489e-06,na
44.43,199.6345774911417,0.0,--,5.953349e-06,na
