True_depth(m),Y_dimension(mm),meas,Button,Button_raw
170.8319515625,49.415,5.3809150000000004e-08,0.0,0.0
170.8317015625,49.415,5.384345e-08,0.0,0.0
170.8314515625,49.415,5.37659e-08,0.0,0.0
170.8312015625,49.415,5.38559e-08,0.0,0.0
170.8309515625,49.415,5.391005e-08,0.0,0.0
170.8307015625,49.415,5.461475e-08,0.0,0.0
170.8304515625,49.415,5.68936e-08,0.0,0.0
170.8302015625,49.415,5.95847e-08,0.0,0.0
170.8299515625,49.415,6.05968e-08,0.0,0.0
170.8297015625,49.415,6.163125e-08,0.0,0.0
170.8294515625,49.415,6.21665e-08,0.0,0.0
170.8292015625,49.415,6.319290000000001e-08,0.0,0.0
170.8289515625,49.415,6.39884e-08,0.0,0.0
170.8287015625,49.415,6.509834999999999e-08,0.0,0.0
170.8284515625,49.415,6.59913e-08,0.0,0.0
170.8282015625,49.415,6.742985e-08,0.0,0.0
170.8279515625,49.415,6.80929e-08,0.0,0.0
170.8277015625,49.415,6.891295000000002e-08,0.0,0.0
170.8274515625,49.415,6.98018e-08,0.0,0.0
170.8272015625,49.415,7.07778e-08,0.0,0.0
170.8269515625,49.415,7.18402e-08,0.0,0.0
170.8267015625,49.415,7.267445e-08,0.0,0.0
170.8264515625,49.415,7.28478e-08,0.0,0.0
170.8262015625,49.415,7.37587e-08,0.0,0.0
170.8259515625,49.415,7.42557e-08,0.0,0.0
170.8257015625,49.415,7.485429999999999e-08,0.0,0.0
170.8254515625,49.415,7.53573e-08,0.0,0.0
170.8252015625,49.415,7.598085000000002e-08,0.0,0.0
170.8249515625,49.415,7.66977e-08,0.0,0.0
170.8247015625,49.415,7.73928e-08,0.0,0.0
170.8244515625,49.415,7.75117e-08,0.0,0.0
170.8242015625,49.415,7.794805e-08,0.0,0.0
170.8239515625,49.415,7.82878e-08,0.0,0.0
170.8237015625,49.415,7.82574e-08,0.0,0.0
170.8234515625,49.415,7.87768e-08,0.0,0.0
170.8232015625,49.415,7.86404e-08,0.0,0.0
170.8229515625,49.415,7.885425e-08,0.0,0.0
170.8227015625,49.415,7.879119999999999e-08,0.0,0.0
170.8224515625,49.415,7.88681e-08,0.0,0.0
170.8222015625,49.415,7.88741e-08,0.0,0.0
170.8219515625,49.415,7.85109e-08,0.0,0.0
170.8217015625,49.415,7.85973e-08,0.0,0.0
170.8214515625,49.415,7.85256e-08,0.0,0.0
170.8212015625,49.415,7.825065e-08,0.0,0.0
170.8209515625,49.415,7.82546e-08,0.0,0.0
170.8207015625,49.415,7.760045e-08,0.0,0.0
170.8204515625,49.415,7.79135e-08,0.0,0.0
170.8202015625,49.415,7.65425e-08,0.0,0.0
170.8199515625,49.415,7.59842e-08,0.0,0.0
170.8197015625,49.415,7.56068e-08,0.0,0.0
170.8194515625,49.415,7.46447e-08,0.0,0.0
170.8192015625,49.415,7.391525e-08,0.0,0.0
170.8189515625,49.415,7.324329999999999e-08,0.0,0.0
170.8187015625,49.415,7.19186e-08,0.0,0.0
170.8184515625,49.415,7.08389e-08,0.0,0.0
170.8182015625,49.415,7.08337e-08,0.0,0.0
170.8179515625,49.415,6.992415e-08,0.0,0.0
170.8177015625,49.415,6.838285e-08,0.0,0.0
170.8174515625,49.415,6.7392e-08,0.0,0.0
170.8172015625,49.415,6.68536e-08,0.0,0.0
170.8169515625,49.415,6.53254e-08,0.0,0.0
170.8167015625,49.415,6.473614999999999e-08,0.0,0.0
170.8164515625,49.415,6.32006e-08,0.0,0.0
170.8162015625,49.415,6.225995000000002e-08,0.0,0.0
170.8159515625,49.415,6.11554e-08,0.0,0.0
170.8157015625,49.415,6.047765e-08,0.0,0.0
170.8154515625,49.415,5.91436e-08,0.0,0.0
170.8152015625,49.415,5.78168e-08,0.0,0.0
170.8149515625,49.415,5.79372e-08,0.0,0.0
170.8147015625,49.415,5.64206e-08,0.0,0.0
170.8144515625,49.415,5.54161e-08,0.0,0.0
170.8142015625,49.415,5.45329e-08,0.0,0.0
170.8139515625,49.415,5.38733e-08,0.0,0.0
170.8137015625,49.415,5.31309e-08,0.0,0.0
170.8134515625,49.415,5.21387e-08,0.0,0.0
170.8132015625,49.415,5.14402e-08,0.0,0.0
170.8129515625,49.415,5.07468e-08,0.0,0.0
170.8127015625,49.415,5.03604e-08,0.0,0.0
170.8124515625,49.415,4.94126e-08,0.0,0.0
170.8122015625,49.415,4.90741e-08,0.0,0.0
170.8119515625,49.415,4.84754e-08,0.0,0.0
170.8117015625,49.415,4.85502e-08,0.0,0.0
170.8114515625,49.415,4.7535e-08,0.0,0.0
170.8112015625,49.415,4.750825e-08,0.0,0.0
170.8109515625,49.415,4.7196050000000004e-08,0.0,0.0
170.8107015625,49.415,4.67808e-08,0.0,0.0
170.8104515625,49.415,4.655420000000001e-08,0.0,0.0
170.8102015625,49.415,4.62989e-08,0.0,0.0
170.8099515625,49.415,4.60959e-08,0.0,0.0
170.8097015625,49.415,4.60659e-08,0.0,0.0
170.8094515625,49.415,4.56705e-08,0.0,0.0
170.8092015625,49.415,4.555565e-08,0.0,0.0
170.8089515625,49.415,4.60807e-08,0.0,0.0
170.8087015625,49.415,4.56745e-08,0.0,0.0
170.8084515625,49.415,4.577025e-08,0.0,0.0
170.8082015625,49.415,4.55078e-08,0.0,0.0
170.8079515625,49.415,4.54935e-08,0.0,0.0
170.8077015625,49.415,4.55225e-08,0.0,0.0
170.8074515625,49.415,4.55366e-08,0.0,0.0
170.8072015625,49.415,4.58824e-08,0.0,0.0
170.8069515625,49.415,4.54228e-08,0.0,0.0
170.8067015625,49.415,4.57349e-08,0.0,0.0
170.8064515625,49.415,4.577595e-08,0.0,0.0
170.8062015625,49.415,4.6105e-08,0.0,0.0
170.8059515625,49.415,4.6389e-08,0.0,0.0
170.8057015625,49.415,4.63957e-08,0.0,0.0
170.8054515625,49.415,4.640685e-08,0.0,0.0
170.8052015625,49.415,4.651375e-08,0.0,0.0
170.8049515625,49.415,4.68988e-08,0.0,0.0
170.8047015625,49.415,4.71122e-08,0.0,0.0
170.8044515625,49.415,4.68941e-08,0.0,0.0
170.8042015625,49.415,4.73212e-08,0.0,0.0
170.8039515625,49.415,4.733735e-08,0.0,0.0
170.8037015625,49.415,4.75218e-08,0.0,0.0
170.8034515625,49.415,4.760415e-08,0.0,0.0
170.8032015625,49.415,4.78486e-08,0.0,0.0
170.8029515625,49.415,4.782845e-08,0.0,0.0
170.8027015625,49.415,4.82371e-08,0.0,0.0
170.8024515625,49.415,4.812425e-08,0.0,0.0
170.8022015625,49.415,4.815175e-08,0.0,0.0
170.8019515625,49.415,4.84964e-08,0.0,0.0
170.8017015625,49.415,4.83935e-08,0.0,0.0
