0.000000000000000000e+00,2.079925031249999847e+02,0.000000000000000000e+00,2.254767999999999958e-05,0.000000000000000000e+00
0.000000000000000000e+00,2.079925031249999847e+02,0.000000000000000000e+00,-1.943408000000000113e-06,0.000000000000000000e+00
3.915388163246680264e-02,2.079924639711183545e+02,0.000000000000000000e+00,-9.937357000000000222e-07,0.000000000000000000e+00
1.619619745235643116e-01,2.079923411630254861e+02,0.000000000000000000e+00,-6.242334999999999628e-07,0.000000000000000000e+00
3.044605156704474069e-01,2.079921986644843344e+02,0.000000000000000000e+00,-9.164796000000000164e-08,0.000000000000000000e+00
4.970231944655287837e-01,2.079920061018055435e+02,0.000000000000000000e+00,1.978187000000000030e-07,0.000000000000000000e+00
7.195141271727393262e-01,2.079917836108728295e+02,0.000000000000000000e+00,5.086330999999999913e-07,0.000000000000000000e+00
1.010641571170024955e+00,2.079914924834288286e+02,0.000000000000000000e+00,7.505150000000000471e-07,0.000000000000000000e+00
1.304095614368924627e+00,2.079911990293856263e+02,0.000000000000000000e+00,9.038777000000000391e-07,0.000000000000000000e+00
1.657458204667806356e+00,2.079908456667953374e+02,0.000000000000000000e+00,9.839132000000000413e-07,0.000000000000000000e+00
2.057201797679512278e+00,2.079904459232023157e+02,0.000000000000000000e+00,1.052073999999999975e-06,0.000000000000000000e+00
2.485163822450764837e+00,2.079900179611775570e+02,0.000000000000000000e+00,1.095643000000000065e-06,0.000000000000000000e+00
2.900518548265168306e+00,2.079896026064517400e+02,0.000000000000000000e+00,1.065068999999999967e-06,0.000000000000000000e+00
3.329166298937101143e+00,2.079891739587010591e+02,0.000000000000000000e+00,1.124775999999999986e-06,0.000000000000000000e+00
3.758074449625691038e+00,2.079887450505503637e+02,0.000000000000000000e+00,1.118504000000000074e-06,0.000000000000000000e+00
4.186789848357225452e+00,2.079883163351516373e+02,0.000000000000000000e+00,1.019158000000000026e-06,0.000000000000000000e+00
4.579658714377727868e+00,2.079879234662856220e+02,0.000000000000000000e+00,1.191380000000000018e-06,0.000000000000000000e+00
5.024879425845094616e+00,2.079874782455741524e+02,0.000000000000000000e+00,1.275955999999999994e-06,0.000000000000000000e+00
5.406916318417710698e+00,2.079870962086815780e+02,0.000000000000000000e+00,1.287888000000000077e-06,0.000000000000000000e+00
5.834355702920015929e+00,2.079866687692970686e+02,0.000000000000000000e+00,1.199033999999999962e-06,0.000000000000000000e+00
6.249321476191716407e+00,2.079862538035237947e+02,0.000000000000000000e+00,1.090607999999999994e-06,0.000000000000000000e+00
6.665151187197582594e+00,2.079858379738128065e+02,0.000000000000000000e+00,1.221706000000000048e-06,0.000000000000000000e+00
7.088208488837804744e+00,2.079854149165111608e+02,0.000000000000000000e+00,1.157750000000000054e-06,0.000000000000000000e+00
7.517312021437659197e+00,2.079849858129785503e+02,0.000000000000000000e+00,1.156339000000000068e-06,0.000000000000000000e+00
7.910715106401251973e+00,2.079845924098935939e+02,0.000000000000000000e+00,1.157605000000000075e-06,0.000000000000000000e+00
8.326327670601955333e+00,2.079841767973293827e+02,0.000000000000000000e+00,1.137450000000000011e-06,0.000000000000000000e+00
8.742995480158747057e+00,2.079837601295198510e+02,0.000000000000000000e+00,1.062203000000000052e-06,0.000000000000000000e+00
9.144221471380612698e+00,2.079833589035286252e+02,0.000000000000000000e+00,1.172404000000000100e-06,0.000000000000000000e+00
9.577206812223574062e+00,2.079829259181877887e+02,0.000000000000000000e+00,1.180523999999999990e-06,0.000000000000000000e+00
1.000068020855956874e+01,2.079825024447914359e+02,0.000000000000000000e+00,1.148494999999999962e-06,0.000000000000000000e+00
1.044363587014418826e+01,2.079820594891298526e+02,0.000000000000000000e+00,1.133681999999999973e-06,0.000000000000000000e+00
1.082324398884306405e+01,2.079816798810111607e+02,0.000000000000000000e+00,1.100052000000000009e-06,0.000000000000000000e+00
