True_depth(m),Y_dimension(mm),meas,Button,Button_raw
206.4768046875,10.0,2.163929e-05,0.0,0.0
206.4768046875,10.0,-2.727713e-06,0.0,0.0
206.47676871969173,10.0,-1.755674e-06,0.0,0.0
206.4766441064037,10.0,-1.087828e-06,0.0,0.0
206.47650040625516,10.0,-6.731279000000002e-07,0.0,0.0
206.47630806015417,10.0,-3.3737160000000004e-07,0.0,0.0
206.4760737552768,10.0,-9.100768000000001e-08,0.0,0.0
206.47581146887583,10.0,1.294247e-07,0.0,0.0
206.4755024012274,10.0,1.249282e-07,0.0,0.0
206.4751489979924,10.0,4.2581810000000003e-07,0.0,0.0
206.47474950456683,10.0,5.125621e-07,0.0,0.0
206.47432186850293,10.0,5.568727000000001e-07,0.0,0.0
206.4739224313476,10.0,6.192568e-07,0.0,0.0
206.4735052070864,10.0,6.822229000000001e-07,0.0,0.0
206.47310194815896,10.0,6.742630000000001e-07,0.0,0.0
206.47268726180536,10.0,7.063063000000001e-07,0.0,0.0
206.47225225354424,10.0,7.243798000000001e-07,0.0,0.0
206.4718494314992,10.0,8.207571e-07,0.0,0.0
206.4714163640446,10.0,7.708441000000001e-07,0.0,0.0
206.4710299367198,10.0,8.304486999999999e-07,0.0,0.0
206.47060531207973,10.0,9.545038000000002e-07,0.0,0.0
206.4701727104592,10.0,9.622163e-07,0.0,0.0
206.46976473896493,10.0,9.378273e-07,0.0,0.0
206.4693409516767,10.0,9.354262e-07,0.0,0.0
206.46892579845547,10.0,9.602227e-07,0.0,0.0
206.46849033473836,10.0,9.752257e-07,0.0,0.0
206.46806661924035,10.0,9.664946e-07,0.0,0.0
206.46767437229863,10.0,9.512296e-07,0.0,0.0
206.4672350490293,10.0,9.545183e-07,0.0,0.0
206.46680824319088,10.0,8.414063000000001e-07,0.0,0.0
206.4663970036624,10.0,9.646901e-07,0.0,0.0
206.46599237912488,10.0,1.00091e-06,0.0,0.0
206.4655503222308,10.0,1.036868e-06,0.0,0.0
206.4651586511355,10.0,1.024455e-06,0.0,0.0
206.46471931819636,10.0,1.062726e-06,0.0,0.0
206.4643269053923,10.0,9.35499e-07,0.0,0.0
206.4639031300936,10.0,9.354844e-07,0.0,0.0
206.4634947032628,10.0,1.033739e-06,0.0,0.0
206.4630821125088,10.0,9.769865e-07,0.0,0.0
